profile	date	depth	temperature	salinity	density	chlorophyll
12	10/14/2015	411.965264	21.635	40.533	28.5349379	0.0273
12	10/14/2015	414.004696	21.633	40.533	28.535508	0.021
12	10/14/2015	416.044128	21.631	40.533	28.53607806	0.0189
12	10/14/2015	418.08356	21.63	40.533	28.53636308	0.021
12	10/14/2015	420.122992	21.629	40.533	28.5366481	0.021
12	10/14/2015	422.162424	21.628	40.533	28.5369331	0.0231
12	10/14/2015	424.201856	21.628	40.533	28.5369331	0.0231
12	10/14/2015	426.241288	21.628	40.533	28.5369331	0.0231
12	10/14/2015	428.28072	21.627	40.533	28.5372181	0.0252
12	10/14/2015	430.320152	21.627	40.533	28.5372181	0.0231
12	10/14/2015	432.359584	21.627	40.533	28.5372181	0.0231
12	10/14/2015	434.399016	21.626	40.533	28.53750309	0.021
12	10/14/2015	436.438448	21.625	40.533	28.53778807	0.0252
12	10/14/2015	438.47788	21.625	40.533	28.53778807	0.0231
12	10/14/2015	440.517312	21.623	40.534	28.53912087	0.0231
12	10/14/2015	442.556744	21.623	40.534	28.53912087	0.0252
12	10/14/2015	444.596176	21.621	40.534	28.53969078	0.021
12	10/14/2015	446.635608	21.62	40.534	28.53997573	0.0252
12	10/14/2015	448.67504	21.619	40.534	28.54026066	0.0252
12	10/14/2015	450.714472	21.618	40.534	28.54054559	0.0231
12	10/14/2015	452.753904	21.617	40.534	28.54083051	0.0252
12	10/14/2015	454.793336	21.616	40.534	28.54111542	0.0231
12	10/14/2015	456.832768	21.617	40.534	28.54083051	0.0252
12	10/14/2015	458.8722	21.617	40.534	28.54083051	0.0273
12	10/14/2015	460.911632	21.617	40.534	28.54083051	0.021
12	10/14/2015	462.951064	21.618	40.534	28.54054559	0.021
12	10/14/2015	464.990496	21.617	40.534	28.54083051	0.0231
12	10/14/2015	467.029928	21.614	40.535	28.54244809	0.021
12	10/14/2015	469.06936	21.613	40.535	28.54273298	0.0231
12	10/14/2015	471.108792	21.613	40.535	28.54273298	0.0231
12	10/14/2015	473.148224	21.613	40.535	28.54273298	0.0252
12	10/14/2015	475.187656	21.612	40.535	28.54301786	0.0252
12	10/14/2015	477.227088	21.612	40.535	28.54301786	0.021
12	10/14/2015	479.26652	21.611	40.535	28.54330274	0.0252
12	10/14/2015	481.305952	21.61	40.535	28.5435876	0.021
12	10/14/2015	483.345384	21.611	40.535	28.54330274	0.0273
12	10/14/2015	485.384816	21.61	40.535	28.5435876	0.0273
12	10/14/2015	487.424248	21.609	40.536	28.54463535	0.0231
12	10/14/2015	489.46368	21.609	40.536	28.54463535	0.0231
12	10/14/2015	491.503112	21.609	40.536	28.54463535	0.0252
12	10/14/2015	493.542544	21.608	40.536	28.5449202	0.0231
12	10/14/2015	495.581976	21.607	40.536	28.54520504	0.0231
12	10/14/2015	497.621408	21.607	40.536	28.54520504	0.021
12	10/14/2015	499.66084	21.607	40.537	28.54596793	0.0231
12	10/14/2015	501.700272	21.607	40.537	28.54596793	0.0231
12	10/14/2015	503.739704	21.607	40.537	28.54596793	0.0252
12	10/14/2015	505.779136	21.607	40.537	28.54596793	0.0252
12	10/14/2015	507.818568	21.607	40.537	28.54596793	0.021
12	10/14/2015	509.858	21.606	40.537	28.54625276	0.0273
12	10/14/2015	511.897432	21.607	40.537	28.54596793	0.0231
12	10/14/2015	513.936864	21.607	40.537	28.54596793	0.0252
12	10/14/2015	515.976296	21.607	40.537	28.54596793	0.021
12	10/14/2015	518.015728	21.607	40.538	28.54673082	0.0231
12	10/14/2015	520.05516	21.607	40.538	28.54673082	0.0273
12	10/14/2015	522.094592	21.607	40.538	28.54673082	0.0252
12	10/14/2015	524.134024	21.607	40.538	28.54673082	0.0252
12	10/14/2015	526.173456	21.607	40.538	28.54673082	0.0252
12	10/14/2015	528.212888	21.607	40.538	28.54673082	0.0252
12	10/14/2015	530.25232	21.607	40.538	28.54673082	0.0231
12	10/14/2015	532.291752	21.607	40.538	28.54673082	0.021
12	10/14/2015	534.331184	21.608	40.538	28.54644597	0.0252
12	10/14/2015	536.370616	21.608	40.538	28.54644597	0.0252
12	10/14/2015	538.410048	21.608	40.538	28.54644597	0.021
12	10/14/2015	540.44948	21.609	40.538	28.54616112	0.0231
12	10/14/2015	542.488912	21.609	40.538	28.54616112	0.0231
12	10/14/2015	544.528344	21.609	40.538	28.54616112	0.0231
12	10/14/2015	546.567776	21.609	40.539	28.546924	0.0252
12	10/14/2015	548.607208	21.609	40.539	28.546924	0.021
12	10/14/2015	550.64664	21.609	40.539	28.546924	0.0273
12	10/14/2015	552.686072	21.609	40.539	28.546924	0.021
12	10/14/2015	554.725504	21.609	40.539	28.546924	0.0252
12	10/14/2015	556.764936	21.609	40.539	28.546924	0.021
12	10/14/2015	558.804368	21.609	40.539	28.546924	0.0252
12	10/14/2015	560.8438	21.609	40.539	28.546924	0.021
12	10/14/2015	562.7812604	21.609	40.54	28.54768689	0.0252
12	10/14/2015	564.922664	21.609	40.54	28.54768689	0.021
12	10/14/2015	566.962096	21.608	40.54	28.54797175	0.0252
12	10/14/2015	569.001528	21.609	40.54	28.54768689	0.0168
12	10/14/2015	571.04096	21.608	40.541	28.54873463	0.0231
12	10/14/2015	573.080392	21.608	40.541	28.54873463	0.0252
12	10/14/2015	575.119824	21.608	40.541	28.54873463	0.0231
12	10/14/2015	577.159256	21.609	40.541	28.54844978	0.0189
12	10/14/2015	579.198688	21.609	40.541	28.54844978	0.0231
12	10/14/2015	581.23812	21.609	40.541	28.54844978	0.021
12	10/14/2015	583.277552	21.61	40.541	28.54816491	0.0189
12	10/14/2015	585.316984	21.61	40.541	28.54816491	0.0252
12	10/14/2015	587.356416	21.61	40.541	28.54816491	0.021
12	10/14/2015	589.395848	21.61	40.541	28.54816491	0.021
12	10/14/2015	591.43528	21.61	40.541	28.54816491	0.021
12	10/14/2015	593.474712	21.61	40.542	28.5489278	0.0231
12	10/14/2015	595.514144	21.61	40.542	28.5489278	0.0273
12	10/14/2015	597.553576	21.61	40.542	28.5489278	0.0189
12	10/14/2015	599.593008	21.61	40.542	28.5489278	0.0252
12	10/14/2015	601.63244	21.61	40.543	28.54969068	0.0189
12	10/14/2015	603.671872	21.61	40.543	28.54969068	0.0273
12	10/14/2015	605.711304	21.61	40.543	28.54969068	0.0189
12	10/14/2015	607.750736	21.61	40.543	28.54969068	0.021
12	10/14/2015	609.790168	21.611	40.543	28.54940581	0.0252
12	10/14/2015	611.8296	21.611	40.543	28.54940581	0.021
12	10/14/2015	613.869032	21.611	40.543	28.54940581	0.0231
12	10/14/2015	615.908464	21.612	40.543	28.54912092	0.0231
12	10/14/2015	617.947896	21.611	40.544	28.55016869	0.0189
12	10/14/2015	619.987328	21.611	40.544	28.55016869	0.0189
12	10/14/2015	622.02676	21.612	40.544	28.54988381	0.0231
12	10/14/2015	624.066192	21.612	40.544	28.54988381	0.0231
12	10/14/2015	626.105624	21.612	40.544	28.54988381	0.021
12	10/14/2015	628.145056	21.613	40.544	28.54959891	0.021
12	10/14/2015	630.184488	21.613	40.545	28.55036179	0.021
12	10/14/2015	632.22392	21.613	40.545	28.55036179	0.0147
12	10/14/2015	634.263352	21.613	40.545	28.55036179	0.0168
12	10/14/2015	636.302784	21.613	40.545	28.55036179	0.021
12	10/14/2015	638.342216	21.613	40.545	28.55036179	0.0189
12	10/14/2015	640.381648	21.614	40.545	28.55007689	0.0189
12	10/14/2015	642.42108	21.614	40.545	28.55007689	0.0231
12	10/14/2015	644.460512	21.614	40.546	28.55083977	0.0231
12	10/14/2015	646.499944	21.615	40.546	28.55055486	0.0168
12	10/14/2015	648.539376	21.615	40.546	28.55055486	0.0189
12	10/14/2015	650.578808	21.615	40.546	28.55055486	0.0189
12	10/14/2015	652.61824	21.615	40.546	28.55055486	0.0189
12	10/14/2015	654.657672	21.616	40.546	28.55026994	0.0189
12	10/14/2015	656.697104	21.616	40.547	28.55103282	0.0168
12	10/14/2015	658.736536	21.616	40.547	28.55103282	0.021
12	10/14/2015	660.775968	21.617	40.547	28.55074789	0.0231
12	10/14/2015	662.8154	21.617	40.547	28.55074789	0.0231
12	10/14/2015	664.854832	21.617	40.547	28.55074789	0.0252
12	10/14/2015	666.894264	21.618	40.547	28.55046295	0.0189
12	10/14/2015	668.933696	21.618	40.547	28.55046295	0.021
12	10/14/2015	670.973128	21.618	40.547	28.55046295	0.0231
12	10/14/2015	673.01256	21.619	40.547	28.55017801	0.021
12	10/14/2015	675.051992	21.619	40.548	28.55094088	0.021
12	10/14/2015	677.091424	21.619	40.548	28.55094088	0.0252
12	10/14/2015	679.130856	21.62	40.548	28.55065593	0.021
12	10/14/2015	681.170288	21.62	40.548	28.55065593	0.0231
12	10/14/2015	683.20972	21.62	40.548	28.55065593	0.0231
12	10/14/2015	685.249152	21.62	40.548	28.55065593	0.0231
12	10/14/2015	687.288584	21.621	40.548	28.55037096	0.0147
12	10/14/2015	689.328016	21.621	40.548	28.55037096	0.0189
12	10/14/2015	691.367448	21.621	40.549	28.55113384	0.0252
12	10/14/2015	693.40688	21.622	40.549	28.55084886	0.021
12	10/14/2015	695.446312	21.622	40.549	28.55084886	0.0168
12	10/14/2015	697.485744	21.622	40.549	28.55084886	0.021
12	10/14/2015	699.525176	21.622	40.549	28.55084886	0.0189
12	10/14/2015	701.564608	21.622	40.55	28.55161174	0.0168
12	10/14/2015	703.60404	21.623	40.55	28.55132676	0.0252
12	10/14/2015	705.643472	21.623	40.55	28.55132676	0.0189
12	10/14/2015	707.682904	21.623	40.55	28.55132676	0.0147
12	10/14/2015	709.722336	21.624	40.55	28.55104177	0.021
12	10/14/2015	711.761768	21.624	40.55	28.55104177	0.0168
12	10/14/2015	713.8012	21.625	40.55	28.55075677	0.021
12	10/14/2015	715.840632	21.625	40.55	28.55075677	0.0189
12	10/14/2015	717.880064	21.626	40.551	28.55123463	0.0189
12	10/14/2015	719.919496	21.626	40.551	28.55123463	0.0231
12	10/14/2015	721.958928	21.627	40.551	28.55094962	0.021
12	10/14/2015	723.99836	21.628	40.552	28.55142746	0.0189
12	10/14/2015	726.037792	21.628	40.552	28.55142746	0.0189
12	10/14/2015	728.077224	21.629	40.552	28.55114242	0.0168
12	10/14/2015	730.116656	21.629	40.552	28.55114242	0.021
12	10/14/2015	732.156088	21.629	40.552	28.55114242	0.0189
12	10/14/2015	734.19552	21.63	40.553	28.55162025	0.0252
12	10/14/2015	736.234952	21.63	40.553	28.55162025	0.021
12	10/14/2015	738.274384	21.63	40.553	28.55162025	0.0189
12	10/14/2015	740.313816	21.631	40.553	28.5513352	0.021
12	10/14/2015	742.353248	21.632	40.553	28.55105014	0.0231
12	10/14/2015	744.39268	21.632	40.553	28.55105014	0.0273
12	10/14/2015	746.432112	21.632	40.553	28.55105014	0.0189
12	10/14/2015	748.471544	21.633	40.554	28.55152793	0.0189
12	10/14/2015	750.510976	21.633	40.554	28.55152793	0.021
12	10/14/2015	752.550408	21.634	40.555	28.55200572	0.0231
12	10/14/2015	754.58984	21.634	40.555	28.55200572	0.021
12	10/14/2015	756.629272	21.634	40.555	28.55200572	0.0147
12	10/14/2015	758.668704	21.635	40.555	28.55172063	0.021
12	10/14/2015	760.708136	21.635	40.555	28.55172063	0.0231
12	10/14/2015	762.747568	21.635	40.555	28.55172063	0.0231
12	10/14/2015	764.787	21.636	40.555	28.55143554	0.0189
12	10/14/2015	766.826432	21.636	40.555	28.55143554	0.0147
12	10/14/2015	768.865864	21.637	40.555	28.55115044	0.0189
12	10/14/2015	770.905296	21.637	40.556	28.55191329	0.0168
12	10/14/2015	772.944728	21.637	40.556	28.55191329	0.0189
12	10/14/2015	774.98416	21.638	40.556	28.55162819	0.021
12	10/14/2015	777.023592	21.638	40.556	28.55162819	0.021
12	10/14/2015	779.063024	21.639	40.556	28.55134307	0.0189
12	10/14/2015	781.102456	21.639	40.556	28.55134307	0.0147
12	10/14/2015	783.141888	21.639	40.556	28.55134307	0.021
12	10/14/2015	785.18132	21.64	40.556	28.55105794	0.021
12	10/14/2015	787.220752	21.64	40.557	28.55182079	0.0231
12	10/14/2015	789.260184	21.641	40.557	28.55153566	0.0189
12	10/14/2015	791.299616	21.642	40.557	28.55125052	0.0168
12	10/14/2015	793.339048	21.642	40.557	28.55125052	0.0231
12	10/14/2015	795.37848	21.642	40.557	28.55125052	0.0168
12	10/14/2015	797.417912	21.643	40.558	28.55172821	0.0189
12	10/14/2015	799.457344	21.644	40.558	28.55144305	0.0189
12	10/14/2015	801.496776	21.644	40.559	28.5522059	0.0189
12	10/14/2015	803.536208	21.645	40.56	28.55268357	0.021
12	10/14/2015	805.57564	21.646	40.56	28.55239839	0.0189
12	10/14/2015	807.615072	21.646	40.56	28.55239839	0.021
12	10/14/2015	809.654504	21.647	40.56	28.55211321	0.021
12	10/14/2015	811.693936	21.647	40.56	28.55211321	0.021
12	10/14/2015	813.733368	21.648	40.561	28.55259085	0.0168
12	10/14/2015	815.7728	21.648	40.561	28.55259085	0.021
12	10/14/2015	817.812232	21.649	40.561	28.55230565	0.0147
12	10/14/2015	819.851664	21.649	40.561	28.55230565	0.021
12	10/14/2015	821.891096	21.65	40.561	28.55202044	0.0147
12	10/14/2015	823.930528	21.65	40.561	28.55202044	0.021
12	10/14/2015	825.96996	21.651	40.562	28.55249806	0.021
12	10/14/2015	828.009392	21.651	40.562	28.55249806	0.0189
12	10/14/2015	830.048824	21.652	40.562	28.55221283	0.0189
12	10/14/2015	832.088256	21.652	40.562	28.55221283	0.0189
12	10/14/2015	834.127688	21.653	40.562	28.55192759	0.0189
12	10/14/2015	836.16712	21.653	40.562	28.55192759	0.0189
12	10/14/2015	838.206552	21.654	40.562	28.55164235	0.0189
12	10/14/2015	840.245984	21.654	40.562	28.55164235	0.0231
12	10/14/2015	842.285416	21.655	40.563	28.55211993	0.0168
12	10/14/2015	844.4268196	21.655	40.563	28.55211993	0.021
12	10/14/2015	846.4662516	21.656	40.563	28.55183466	0.0168
12	10/14/2015	848.403712	21.656	40.563	28.55183466	0.021
12	10/14/2015	850.5451156	21.657	40.563	28.55154939	0.0189
12	10/14/2015	852.5845476	21.657	40.563	28.55154939	0.0168
12	10/14/2015	854.522008	21.658	40.563	28.55126412	0.0168
12	10/14/2015	856.56144	21.658	40.563	28.55126412	0.0189
12	10/14/2015	858.600872	21.659	40.564	28.55174166	0.0189
12	10/14/2015	860.640304	21.659	40.564	28.55174166	0.0168
12	10/14/2015	862.679736	21.66	40.564	28.55145636	0.0168
12	10/14/2015	864.719168	21.66	40.564	28.55145636	0.0147
12	10/14/2015	866.7586	21.661	40.564	28.55117106	0.0168
12	10/14/2015	868.798032	21.661	40.564	28.55117106	0.021
12	10/14/2015	870.837464	21.662	40.565	28.55164857	0.0147
12	10/14/2015	872.876896	21.662	40.565	28.55164857	0.021
12	10/14/2015	874.916328	21.663	40.565	28.55136325	0.0168
12	10/14/2015	876.95576	21.663	40.565	28.55136325	0.0189
12	10/14/2015	878.995192	21.664	40.565	28.55107792	0.0189
12	10/14/2015	881.034624	21.664	40.565	28.55107792	0.0252
12	10/14/2015	883.074056	21.665	40.565	28.55079259	0.021
12	10/14/2015	885.113488	21.665	40.565	28.55079259	0.0147
12	10/14/2015	887.15292	21.666	40.565	28.55050724	0.0168
12	10/14/2015	889.192352	21.667	40.566	28.55098471	0.0252
12	10/14/2015	891.231784	21.667	40.566	28.55098471	0.0231
12	10/14/2015	893.271216	21.668	40.566	28.55069935	0.0189
12	10/14/2015	895.310648	21.669	40.567	28.55117679	0.0168
12	10/14/2015	897.35008	21.669	40.567	28.55117679	0.0189
12	10/14/2015	899.389512	21.67	40.567	28.55089141	0.0126
12	10/14/2015	901.428944	21.67	40.567	28.55089141	0.021
12	10/14/2015	903.468376	21.671	40.567	28.55060602	0.021
12	10/14/2015	905.4058364	21.671	40.567	28.55060602	0.0189
12	10/14/2015	907.54724	21.672	40.567	28.55032063	0.0189
12	10/14/2015	909.586672	21.672	40.567	28.55032063	0.0168
12	10/14/2015	911.626104	21.673	40.568	28.55079804	0.021
12	10/14/2015	913.665536	21.673	40.568	28.55079804	0.0168
12	10/14/2015	915.704968	21.674	40.568	28.55051262	0.0168
12	10/14/2015	917.7444	21.674	40.568	28.55051262	0.021
12	10/14/2015	919.783832	21.675	40.568	28.55022721	0.0168
12	10/14/2015	921.823264	21.675	40.568	28.55022721	0.0168
12	10/14/2015	923.862696	21.676	40.568	28.54994178	0.0189
12	10/14/2015	925.902128	21.676	40.568	28.54994178	0.0189
12	10/14/2015	927.94156	21.677	40.568	28.54965634	0.0147
12	10/14/2015	929.980992	21.677	40.568	28.54965634	0.0189
12	10/14/2015	932.020424	21.678	40.569	28.5501337	0.021
12	10/14/2015	934.059856	21.678	40.569	28.5501337	0.0231
12	10/14/2015	936.099288	21.679	40.569	28.54984825	0.0189
12	10/14/2015	938.13872	21.68	40.569	28.54956279	0.0168
12	10/14/2015	940.178152	21.681	40.57	28.55004012	0.0168
12	10/14/2015	942.217584	21.682	40.57	28.54975464	0.021
12	10/14/2015	944.257016	21.682	40.57	28.54975464	0.0126
12	10/14/2015	946.296448	21.683	40.57	28.54946915	0.0168
12	10/14/2015	948.33588	21.683	40.57	28.54946915	0.021
12	10/14/2015	950.375312	21.684	40.571	28.54994645	0.0252
12	10/14/2015	952.414744	21.684	40.571	28.54994645	0.0189
12	10/14/2015	954.454176	21.685	40.571	28.54966095	0.021
12	10/14/2015	956.493608	21.685	40.571	28.54966095	0.021
12	10/14/2015	958.53304	21.686	40.571	28.54937544	0.0231
12	10/14/2015	960.572472	21.686	40.571	28.54937544	0.021
12	10/14/2015	962.611904	21.687	40.571	28.54908992	0.021
12	10/14/2015	964.651336	21.688	40.572	28.54956718	0.021
12	10/14/2015	966.690768	21.689	40.572	28.54928165	0.0147
12	10/14/2015	968.7302	21.69	40.572	28.5489961	0.0168
12	10/14/2015	970.769632	21.69	40.572	28.5489961	0.021
12	10/14/2015	972.809064	21.691	40.572	28.54871055	0.0168
12	10/14/2015	974.848496	21.691	40.572	28.54871055	0.0168
12	10/14/2015	976.887928	21.692	40.572	28.54842499	0.0147
12	10/14/2015	978.92736	21.692	40.572	28.54842499	0.0168
12	10/14/2015	980.966792	21.693	40.572	28.54813942	0.0168
12	10/14/2015	983.006224	21.693	40.573	28.5489022	0.0189
12	10/14/2015	985.045656	21.694	40.573	28.54861663	0.0168
12	10/14/2015	987.1870596	21.694	40.573	28.54861663	0.0168
12	10/14/2015	989.12452	21.694	40.573	28.54861663	0.0168
12	10/14/2015	991.163952	21.695	40.573	28.54833104	0.0231
12	10/14/2015	993.203384	21.695	40.573	28.54833104	0.0168
12	10/14/2015	995.242816	21.696	40.573	28.54804545	0.021
12	10/14/2015	997.282248	21.696	40.573	28.54804545	0.0189
12	10/14/2015	999.32168	21.697	40.573	28.54775985	0.0189
12	10/14/2015	1001.361112	21.697	40.573	28.54775985	0.0126
12	10/14/2015	1003.400544	21.697	40.573	28.54775985	0.0147
12	10/14/2015	1005.439976	21.698	40.573	28.54747424	0.0231
12	10/14/2015	1007.479408	21.698	40.573	28.54747424	0.0189
12	10/14/2015	1009.51884	21.699	40.573	28.54718862	0.0168
12	10/14/2015	1011.558272	21.7	40.573	28.546903	0.0168
12	10/14/2015	1013.801647	21.7	40.573	28.546903	0.0189
12	10/14/2015	1015.739108	21.7	40.573	28.546903	0.0168
12	10/14/2015	1017.472625	21.701	40.573	28.54661737	0.0189
13	10/19/2015	4.3847788	29.526	40.224	25.8151525	0.0378
13	10/19/2015	6.118296	29.506	40.224	25.82202895	0.0357
13	10/19/2015	8.157728	29.466	40.224	25.83577332	0.0357
13	10/19/2015	10.19716	29.427	40.227	25.85142143	0.0399
13	10/19/2015	12.236592	29.407	40.258	25.8816205	0.0462
13	10/19/2015	14.276024	29.486	40.362	25.93277912	0.0399
13	10/19/2015	16.315456	29.601	40.518	26.01061534	0.0441
13	10/19/2015	18.354888	29.422	40.49	26.05113231	0.0483
13	10/19/2015	20.39432	29.062	40.427	26.12685827	0.0609
13	10/19/2015	22.433752	28.961	40.42	26.15597093	0.063
13	10/19/2015	24.473184	28.935	40.451	26.1881671	0.0651
13	10/19/2015	26.512616	28.65	40.43	26.26893001	0.0819
13	10/19/2015	28.552048	28.264	40.378	26.35959417	0.0945
13	10/19/2015	30.59148	27.953	40.331	26.42797503	0.0903
13	10/19/2015	32.630912	27.548	40.278	26.52211565	0.1071
13	10/19/2015	34.670344	27.234	40.247	26.60186756	0.1134
13	10/19/2015	36.709776	27.038	40.229	26.65229108	0.1092
13	10/19/2015	38.749208	26.609	40.213	26.77933083	0.1365
13	10/19/2015	40.78864	26.216	40.171	26.87381313	0.1407
13	10/19/2015	42.828072	26.01	40.175	26.94255203	0.1449
13	10/19/2015	44.867504	25.981	40.211	26.97902462	0.1659
13	10/19/2015	46.8049644	25.911	40.212	27.00202706	0.1827
13	10/19/2015	48.946368	25.68	40.217	27.07896364	0.21
13	10/19/2015	50.9858	25.49	40.208	27.13201447	0.2289
13	10/19/2015	53.025232	25.403	40.206	27.15782109	0.2499
13	10/19/2015	55.064664	25.286	40.213	27.1997784	0.2709
13	10/19/2015	57.104096	25.195	40.216	27.23048941	0.2814
13	10/19/2015	59.143528	25.16	40.216	27.24141035	0.2793
13	10/19/2015	61.18296	25.138	40.216	27.24827021	0.2982
13	10/19/2015	63.222392	25.014	40.213	27.28459214	0.3171
13	10/19/2015	65.261824	24.776	40.199	27.34772718	0.3528
13	10/19/2015	67.301256	24.54	40.2	27.42118996	0.357
13	10/19/2015	69.340688	24.44	40.206	27.45642209	0.4095
13	10/19/2015	71.38012	24.389	40.211	27.47583403	0.4305
13	10/19/2015	73.419552	24.267	40.219	27.51918604	0.5439
13	10/19/2015	75.458984	24.161	40.227	27.55755883	0.6363
13	10/19/2015	77.498416	24.059	40.234	27.59387438	0.8232
13	10/19/2015	79.537848	23.959	40.241	27.62950653	0.9471
13	10/19/2015	81.57728	23.838	40.246	27.66988523	0.8547
13	10/19/2015	83.616712	23.743	40.248	27.70004666	0.7665
13	10/19/2015	85.656144	23.705	40.251	27.71376359	0.7497
13	10/19/2015	87.695576	23.608	40.257	27.74746882	0.7329
13	10/19/2015	89.735008	23.536	40.262	27.77285653	0.7182
13	10/19/2015	91.77444	23.465	40.267	27.79790617	0.6594
13	10/19/2015	93.813872	23.432	40.27	27.81004998	0.6615
13	10/19/2015	95.853304	23.368	40.273	27.83143567	0.63
13	10/19/2015	97.892736	23.335	40.277	27.84431575	0.5838
13	10/19/2015	99.932168	23.272	40.281	27.8661173	0.5586
13	10/19/2015	101.9716	23.211	40.286	27.8880552	0.5376
13	10/19/2015	104.011032	23.169	40.29	27.90356763	0.5397
13	10/19/2015	106.050464	23.152	40.293	27.91089308	0.5082
13	10/19/2015	108.089896	23.13	40.297	27.92045945	0.4704
13	10/19/2015	110.129328	23.111	40.3	27.92837273	0.4683
13	10/19/2015	112.16876	23.085	40.303	27.93835635	0.4599
13	10/19/2015	114.208192	23.038	40.306	27.95454746	0.399
13	10/19/2015	116.247624	22.989	40.31	27.97207339	0.3885
13	10/19/2015	118.287056	22.954	40.312	27.98392862	0.3738
13	10/19/2015	120.326488	22.89	40.316	28.00584349	0.3234
13	10/19/2015	122.36592	22.834	40.321	28.026135	0.2898
13	10/19/2015	124.405352	22.81	40.325	28.03623758	0.273
13	10/19/2015	126.444784	22.78	40.33	28.04885988	0.2625
13	10/19/2015	128.484216	22.755	40.332	28.0577242	0.2205
13	10/19/2015	130.523648	22.715	40.339	28.07478995	0.1827
13	10/19/2015	132.56308	22.701	40.34	28.07965638	0.1659
13	10/19/2015	134.602512	22.674	40.346	28.09213698	0.1554
13	10/19/2015	136.641944	22.644	40.351	28.10472927	0.126
13	10/19/2015	138.681376	22.634	40.352	28.10841767	0.1197
13	10/19/2015	140.720808	22.621	40.354	28.11374441	0.1134
13	10/19/2015	142.76024	22.607	40.357	28.12012377	0.1029
13	10/19/2015	144.799672	22.587	40.362	28.12977856	0.1197
13	10/19/2015	146.839104	22.574	40.366	28.13662374	0.1113
13	10/19/2015	148.7765644	22.56	40.37	28.14375986	0.0903
13	10/19/2015	150.917968	22.54	40.376	28.15416952	0.0798
13	10/19/2015	152.9574	22.532	40.378	28.158028	0.0693
13	10/19/2015	154.996832	22.528	40.379	28.15995706	0.0714
13	10/19/2015	157.036264	22.519	40.383	28.16562973	0.0672
13	10/19/2015	159.075696	22.508	40.388	28.17264689	0.0861
13	10/19/2015	161.115128	22.49	40.396	28.18398936	0.0777
13	10/19/2015	163.15456	22.47	40.401	28.19362782	0.0882
13	10/19/2015	165.193992	22.441	40.412	28.21045474	0.0882
13	10/19/2015	167.233424	22.417	40.42	28.2235357	0.0903
13	10/19/2015	169.272856	22.404	40.423	28.22960396	0.1008
13	10/19/2015	171.312288	22.392	40.425	28.23461841	0.1113
13	10/19/2015	173.35172	22.371	40.43	28.24453379	0.1008
13	10/19/2015	175.391152	22.36	40.433	28.2500165	0.0924
13	10/19/2015	177.430584	22.338	40.437	28.25945574	0.0966
13	10/19/2015	179.470016	22.322	40.44	28.26638767	0.0987
13	10/19/2015	181.509448	22.301	40.445	28.27629248	0.1029
13	10/19/2015	183.54888	22.275	40.451	28.28840607	0.0966
13	10/19/2015	185.588312	22.253	40.456	28.29859362	0.0987
13	10/19/2015	187.627744	22.231	40.461	28.3087777	0.0987
13	10/19/2015	189.667176	22.222	40.464	28.31367025	0.0945
13	10/19/2015	191.706608	22.221	40.464	28.31395984	0.105
13	10/19/2015	193.74604	22.21	40.466	28.31866879	0.0945
13	10/19/2015	195.785472	22.178	40.473	28.33326311	0.0882
13	10/19/2015	197.824904	22.147	40.479	28.34679892	0.0798
13	10/19/2015	199.864336	22.134	40.481	28.35207978	0.0861
13	10/19/2015	201.903768	22.119	40.484	28.35869916	0.0714
13	10/19/2015	203.9432	22.11	40.485	28.36206028	0.0693
13	10/19/2015	205.982632	22.094	40.488	28.36896564	0.0609
13	10/19/2015	208.022064	22.066	40.494	28.38161717	0.0357
13	10/19/2015	210.061496	22.058	40.495	28.3846864	0.0357
13	10/19/2015	212.100928	22.057	40.496	28.38573697	0.0357
13	10/19/2015	214.14036	22.052	40.496	28.38717856	0.0357
13	10/19/2015	216.179792	22.046	40.498	28.39043271	0.0294
13	10/19/2015	218.219224	22.045	40.498	28.39072096	0.0315
13	10/19/2015	220.258656	22.035	40.499	28.39436529	0.0294
13	10/19/2015	222.298088	22.033	40.5	28.39570388	0.0273
13	10/19/2015	224.33752	22.025	40.501	28.39877115	0.0294
13	10/19/2015	226.376952	22.016	40.502	28.40212596	0.021
13	10/19/2015	228.416384	22.005	40.503	28.40605605	0.0189
13	10/19/2015	230.455816	22.003	40.504	28.40739423	0.021
13	10/19/2015	232.495248	22	40.504	28.40825796	0.0231
13	10/19/2015	234.53468	21.991	40.505	28.41161108	0.021
13	10/19/2015	236.574112	21.978	40.506	28.41611456	0.0147
13	10/19/2015	238.613544	21.964	40.507	28.42090437	0.0147
13	10/19/2015	240.652976	21.959	40.507	28.42234238	0.0147
13	10/19/2015	242.692408	21.951	40.508	28.42540516	0.0147
13	10/19/2015	244.73184	21.948	40.508	28.42626769	0.0084
13	10/19/2015	246.771272	21.946	40.508	28.42684266	0.0147
13	10/19/2015	248.810704	21.944	40.508	28.42741761	0.0105
13	10/19/2015	250.850136	21.943	40.508	28.42770507	0.0126
13	10/19/2015	252.889568	21.939	40.508	28.42885483	0.0084
13	10/19/2015	254.929	21.915	40.51	28.43727564	0.0105
13	10/19/2015	256.968432	21.908	40.511	28.44004856	0.0105
13	10/19/2015	259.007864	21.901	40.511	28.44205866	0.0105
13	10/19/2015	261.047296	21.885	40.512	28.4474142	0.0147
13	10/19/2015	263.086728	21.875	40.513	28.45104634	0.0126
